-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-1.5918,-1.5918,-1.5918,-1.5918,-1.5918,-1.5918,-1.5918,-1.5918,-1.5918,-1.5918
-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918
-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918
-0.5918,-0.5918,-0.5918,-0.5918,-1.5918,-1.5918,-1.5918,-1.5918,-1.5918,-1.5918,-1.5918,-1.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918
-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918
-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918
-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918
-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918
-0.5918,-0.5918,-0.5918,-1.5918,-1.5918,-1.5918,-1.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918
-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918
-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918
-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918
-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918
-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918
-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918
-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-1.5918,-1.5918,-1.5918
-1.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918
-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918
-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-1.5918,-1.5918,-1.5918,-1.5918,-1.5918,-0.5918,-0.5918
-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918
-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918
-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918
-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918
-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-1.5918,-1.5918,-1.5918,-1.5918,-1.5918,-1.5918,-0.5918,-0.5918,-0.5918,-0.5918
-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918
-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918
-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918
-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918
-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918
-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918
-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918
-0.5918,-0.5918,-1.5918,-1.5918,-1.5918,-1.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918
-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918
-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918
-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918
-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918
-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918
-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918
-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-1.5918,-1.5918,-1.5918
-1.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918
-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918
-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-1.5918,-1.5918,-1.5918,-1.5918,-1.5918,-1.5918,-1.5918,-1.5918
-1.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918
-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918
-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918
-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918
-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-1.5918,-1.5918,-1.5918,-1.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918
-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918
-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918
-0.5918,-0.5918,-0.5918,-1.5918,-1.5918,-1.5918,-1.5918,-1.5918,-1.5918,-1.5918,-1.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918
-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918
-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918
-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918
-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918
-0.5918,-0.5918,-1.5918,-1.5918,-1.5918,-1.5918,-1.5918,-1.5918,-1.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918
-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918
-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918
-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918
-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918
-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918
-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918
-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-1.5918,-1.5918,-1.5918,-1.5918
-1.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918
-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918
-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-1.5918,-1.5918,-1.5918,-1.5918,-1.5918,-1.5918,-1.5918,-1.5918,-1.5918
-1.5918,-1.5918,-1.5918,-1.5918,-1.5918,-1.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918
-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918
-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918
-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918
-0.5918,-1.5918,-1.5918,-1.5918,-1.5918,-0.5918,-1.5918,-1.5918,-1.5918,-1.5918,-1.5918,-1.5918,-1.5918,-1.5918,-1.5918,-1.5918,-0.5918
-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918
-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918
-0.5918,-0.5918,-0.5918,-1.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918
-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918
-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918
-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918
-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918
-0.5918,-0.5918,-1.5918,-1.5918,-1.5918,-1.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918
-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918
-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918
-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918
-0.5918,-0.5918,0.4082,0.4082,0.4082,0.4082,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918
-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,0.4082,0.4082,0.4082,0.4082,-0.5918,-0.5918,-0.5918,-0.5918,0.4082,0.4082,0.4082
0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918
-0.5918,-0.5918,-0.5918,-0.5918,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,-0.5918,-0.5918,-0.5918,-0.5918
0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082
-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918
-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918
-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082
0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082
0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082
0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,0.4082,0.4082
0.4082,-0.5918,-0.5918,-0.5918,0.4082,0.4082,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918
0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918
-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918
-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,0.4082,0.4082,0.4082,-0.5918,-0.5918
-0.5918,-0.5918,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082
0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082
0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082
0.4082,0.4082,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918
-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,0.4082,0.4082,0.4082,0.4082,0.4082
0.4082,0.4082,0.4082,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918
-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918
-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918
-0.5918,-0.5918,-0.5918,0.4082,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918
-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,0.4082,0.4082,0.4082,-0.5918,0.4082,0.4082,0.4082
0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082
0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918
-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918
-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918
-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918
-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,0.4082,0.4082,0.4082,0.4082,0.4082,-0.5918,-0.5918,-0.5918
-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918
-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,0.4082,0.4082,0.4082,-0.5918,-0.5918,-0.5918
-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918
-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-1.5918,-1.5918,-1.5918,-1.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918
-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918
-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918
-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918
-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,-0.5918,-0.5918,-0.5918,-0.5918
-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,0.4082,0.4082,0.4082,0.4082,-0.5918,-0.5918
-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,0.4082,0.4082,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918
-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918
-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082
-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918
-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918
-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918
-0.5918,-0.5918,0.4082,0.4082,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082
0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082
0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918
-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,0.4082,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918
-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918
-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918
-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918
-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,0.4082,0.4082,0.4082,0.4082,0.4082,-0.5918,-0.5918
-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,0.4082,0.4082,0.4082
0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,-0.5918,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082,0.4082
0.4082,0.4082,0.4082,0.4082,0.4082,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918
-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-1.5918,-1.5918,-1.5918,-1.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918
-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918,-0.5918
